row_idx,time_s,Shoulder_world_roll_deg,Shoulder_world_pitch_deg,Shoulder_world_yaw_deg,Elbow_world_roll_deg,Elbow_world_pitch_deg,Elbow_world_yaw_deg,Wrist_world_roll_deg,Wrist_world_pitch_deg,Wrist_world_yaw_deg,Shoulder_world_from_intrinsic_roll_deg,Shoulder_world_from_intrinsic_pitch_deg,Shoulder_world_from_intrinsic_yaw_deg,Elbow_world_from_intrinsic_roll_deg,Elbow_world_from_intrinsic_pitch_deg,Elbow_world_from_intrinsic_yaw_deg,Wrist_world_from_intrinsic_roll_deg,Wrist_world_from_intrinsic_pitch_deg,Wrist_world_from_intrinsic_yaw_deg
378,26.106436,4.4276,2.0982,12.9590,-178.0302,6.4321,167.5687,-3.9355,-10.6631,-26.8448,4.4276,2.0982,12.9590,-178.0302,6.4320,167.5687,-3.9354,-10.6631,-26.8448
379,26.232615,3.9347,1.1800,11.2791,-177.8003,6.4422,167.5339,-3.9694,-10.6566,-26.8600,3.9346,1.1800,11.2791,-177.8002,6.4422,167.5339,-3.9694,-10.6566,-26.8600
380,26.313171,5.3700,0.7244,10.0324,-176.9855,6.4775,167.2954,-4.2332,-10.6636,-26.7643,5.3700,0.7244,10.0323,-176.9855,6.4775,167.2954,-4.2332,-10.6635,-26.7644
381,26.391528,6.5136,0.6456,10.0428,-176.5798,6.4967,167.2468,-4.4678,-10.6805,-26.6387,6.5136,0.6456,10.0428,-176.5798,6.4966,167.2468,-4.4678,-10.6804,-26.6386
382,26.443650,6.2454,0.6073,10.3482,-176.1343,6.4333,167.5049,-4.7241,-10.6871,-26.4781,6.2454,0.6073,10.3482,-176.1344,6.4333,167.5049,-4.7241,-10.6870,-26.4781
383,26.504853,5.7301,0.5040,10.2210,-175.5419,6.4225,167.4525,-5.0469,-10.6960,-26.1987,5.7301,0.5040,10.2209,-175.5419,6.4225,167.4524,-5.0469,-10.6959,-26.1987
384,26.574773,5.8738,0.3830,10.5815,-174.8668,6.4285,167.4498,-5.4192,-10.6927,-25.8735,5.8738,0.3830,10.5815,-174.8669,6.4284,167.4498,-5.4192,-10.6927,-25.8734
385,26.629214,5.9300,0.3616,10.8079,-174.7566,6.4085,167.6543,-5.5918,-10.7012,-25.7338,5.9300,0.3615,10.8079,-174.7566,6.4085,167.6543,-5.5918,-10.7012,-25.7339
386,26.678056,5.6644,0.4013,10.6806,-174.7105,6.4013,167.6237,-5.7755,-10.7013,-25.5820,5.6643,0.4013,10.6805,-174.7104,6.4014,167.6237,-5.7756,-10.7014,-25.5819
387,26.726188,5.5996,0.4083,10.6951,-174.8933,6.4150,167.5377,-5.7045,-10.6980,-25.6054,5.5996,0.4083,10.6951,-174.8933,6.4150,167.5377,-5.7045,-10.6980,-25.6054
388,26.775164,6.8287,0.5273,10.9900,-176.5005,6.4443,167.9814,-5.1459,-10.7132,-25.8808,6.8286,0.5273,10.9900,-176.5004,6.4444,167.9814,-5.1460,-10.7132,-25.8807
389,26.822282,7.6017,0.3774,11.5254,-177.3524,6.5149,168.3594,-4.7349,-10.7347,-26.1657,7.6016,0.3775,11.5254,-177.3524,6.5149,168.3594,-4.7349,-10.7347,-26.1657
390,26.870488,4.6891,0.4544,12.3988,-178.8417,6.5308,169.0975,-4.2096,-10.7694,-26.5413,4.6891,0.4544,12.3988,-178.8417,6.5308,169.0975,-4.2097,-10.7695,-26.5413
391,26.918746,4.6891,0.4544,12.3988,-178.8417,6.5308,169.0975,-4.2096,-10.7694,-26.5413,4.6891,0.4544,12.3988,-178.8417,6.5308,169.0975,-4.2097,-10.7695,-26.5413
392,27.030075,-0.1590,0.5257,10.9466,-179.6141,6.5951,168.7758,-3.9590,-10.8037,-26.7619,-0.1590,0.5257,10.9466,-179.6141,6.5951,168.7758,-3.9590,-10.8036,-26.7619
393,27.110558,-0.6752,0.5606,11.1463,179.8709,6.5920,169.0733,-3.9492,-10.7620,-26.8421,-0.6752,0.5606,11.1462,179.8709,6.5921,169.0732,-3.9491,-10.7620,-26.8422
394,27.206461,-0.5016,0.5908,11.0807,-179.5070,6.5902,168.0912,-3.8953,-10.7247,-26.9378,-0.5016,0.5908,11.0807,-179.5070,6.5902,168.0911,-3.8953,-10.7247,-26.9378
395,27.285261,-0.4319,0.5996,11.0563,-179.9118,6.5523,168.8192,-3.8803,-10.7139,-26.9953,-0.4319,0.5996,11.0563,-179.9118,6.5523,168.8192,-3.8804,-10.7139,-26.9953
396,27.380945,-0.4242,0.6287,10.9986,-179.8799,6.5543,168.5257,-3.8243,-10.6812,-27.1127,-0.4242,0.6287,10.9987,-179.8800,6.5542,168.5257,-3.8243,-10.6811,-27.1126
397,27.476478,0.1499,0.6632,10.8453,177.8136,6.5535,166.9753,-5.4676,-10.6845,-26.8225,0.1498,0.6632,10.8452,177.8136,6.5535,166.9753,-5.4676,-10.6846,-26.8225
398,27.571946,0.4900,0.6761,10.7941,175.5366,5.4310,168.2031,-6.1026,-10.6797,-26.6861,0.4900,0.6761,10.7941,175.5366,5.4310,168.2031,-6.1026,-10.6797,-26.6861
