row_idx,time_s,Shoulder_world_roll_deg,Shoulder_world_pitch_deg,Shoulder_world_yaw_deg,Elbow_world_roll_deg,Elbow_world_pitch_deg,Elbow_world_yaw_deg,Wrist_world_roll_deg,Wrist_world_pitch_deg,Wrist_world_yaw_deg,Shoulder_world_from_intrinsic_roll_deg,Shoulder_world_from_intrinsic_pitch_deg,Shoulder_world_from_intrinsic_yaw_deg,Elbow_world_from_intrinsic_roll_deg,Elbow_world_from_intrinsic_pitch_deg,Elbow_world_from_intrinsic_yaw_deg,Wrist_world_from_intrinsic_roll_deg,Wrist_world_from_intrinsic_pitch_deg,Wrist_world_from_intrinsic_yaw_deg
0,0.004023,-0.0371,-0.2067,-0.0368,-0.0532,-0.8051,-0.0085,-0.0116,-0.0062,-0.1211,-0.0372,-0.2067,-0.0368,-0.0533,-0.8051,-0.0085,-0.0116,-0.0062,-0.1211
1,0.018705,-0.0373,-0.2056,-0.0371,-0.0536,-0.8054,-0.0095,-0.0114,-0.0051,-0.1210,-0.0373,-0.2055,-0.0371,-0.0537,-0.8054,-0.0095,-0.0113,-0.0051,-0.1211
2,0.048908,-0.0388,-0.2051,-0.0364,-0.0532,-0.8055,-0.0087,-0.0106,-0.0047,-0.1192,-0.0388,-0.2051,-0.0364,-0.0532,-0.8055,-0.0087,-0.0105,-0.0046,-0.1192
3,0.051481,-0.0394,-0.2047,-0.0365,-0.0533,-0.8058,-0.0097,-0.0114,-0.0051,-0.1192,-0.0394,-0.2047,-0.0365,-0.0533,-0.8058,-0.0097,-0.0114,-0.0051,-0.1191
4,0.078902,-0.0399,-0.2039,-0.0356,-0.0540,-0.8052,-0.0101,-0.0111,-0.0062,-0.1199,-0.0399,-0.2039,-0.0356,-0.0540,-0.8053,-0.0102,-0.0111,-0.0062,-0.1199
5,0.088470,-0.0400,-0.2043,-0.0349,-0.0539,-0.8071,-0.0099,-0.0112,-0.0076,-0.1207,-0.0400,-0.2043,-0.0349,-0.0539,-0.8071,-0.0100,-0.0112,-0.0076,-0.1208
6,0.121522,-0.0399,-0.2055,-0.0345,-0.0528,-0.8075,-0.0091,-0.0099,-0.0070,-0.1208,-0.0399,-0.2054,-0.0345,-0.0528,-0.8075,-0.0091,-0.0099,-0.0069,-0.1208
7,0.124708,-0.0389,-0.2054,-0.0342,-0.0523,-0.8078,-0.0086,-0.0087,-0.0071,-0.1207,-0.0389,-0.2053,-0.0342,-0.0522,-0.8078,-0.0086,-0.0087,-0.0070,-0.1206
8,0.138622,-0.0387,-0.2061,-0.0362,-0.0511,-0.8069,-0.0091,-0.0100,-0.0069,-0.1217,-0.0387,-0.2061,-0.0362,-0.0511,-0.8069,-0.0091,-0.0100,-0.0070,-0.1216
9,0.153514,-0.0378,-0.2071,-0.0368,-0.0511,-0.8058,-0.0094,-0.0098,-0.0058,-0.1230,-0.0378,-0.2070,-0.0368,-0.0511,-0.8058,-0.0094,-0.0097,-0.0057,-0.1230
10,0.167404,-0.0369,-0.2070,-0.0373,-0.0517,-0.8055,-0.0098,-0.0105,-0.0045,-0.1229,-0.0369,-0.2070,-0.0373,-0.0516,-0.8055,-0.0098,-0.0104,-0.0045,-0.1228
11,0.204428,-0.0361,-0.2058,-0.0378,-0.0514,-0.8047,-0.0101,-0.0098,-0.0025,-0.1224,-0.0361,-0.2058,-0.0378,-0.0514,-0.8047,-0.0101,-0.0097,-0.0025,-0.1224
12,0.207723,-0.0360,-0.2048,-0.0378,-0.0522,-0.8042,-0.0097,-0.0094,-0.0019,-0.1224,-0.0360,-0.2047,-0.0378,-0.0522,-0.8042,-0.0097,-0.0093,-0.0019,-0.1225
13,0.233166,-0.0353,-0.2040,-0.0368,-0.0525,-0.8036,-0.0093,-0.0094,-0.0014,-0.1214,-0.0353,-0.2040,-0.0368,-0.0525,-0.8037,-0.0092,-0.0093,-0.0015,-0.1214
14,0.237170,-0.0356,-0.2047,-0.0355,-0.0522,-0.8050,-0.0082,-0.0095,-0.0017,-0.1208,-0.0356,-0.2047,-0.0355,-0.0522,-0.8050,-0.0082,-0.0094,-0.0017,-0.1209
15,0.257573,-0.0365,-0.2055,-0.0354,-0.0531,-0.8053,-0.0076,-0.0103,-0.0014,-0.1198,-0.0365,-0.2055,-0.0354,-0.0531,-0.8053,-0.0075,-0.0104,-0.0014,-0.1197
16,0.273810,-0.0375,-0.2041,-0.0347,-0.0540,-0.8052,-0.0075,-0.0109,-0.0025,-0.1197,-0.0375,-0.2041,-0.0347,-0.0540,-0.8052,-0.0074,-0.0108,-0.0024,-0.1197
17,0.287643,-0.0371,-0.2040,-0.0342,-0.0556,-0.8062,-0.0063,-0.0138,-0.0018,-0.1158,-0.0372,-0.2040,-0.0342,-0.0557,-0.8062,-0.0063,-0.0139,-0.0018,-0.1158
18,0.302590,-0.0371,-0.2037,-0.0332,-0.0575,-0.8071,-0.0056,-0.0157,-0.0017,-0.1140,-0.0371,-0.2036,-0.0332,-0.0576,-0.8071,-0.0055,-0.0158,-0.0017,-0.1139
19,0.339535,-0.0389,-0.2042,-0.0327,-0.0579,-0.8082,-0.0050,-0.0178,-0.0014,-0.1114,-0.0389,-0.2041,-0.0327,-0.0579,-0.8082,-0.0051,-0.0178,-0.0013,-0.1115
20,0.347480,-0.0387,-0.2040,-0.0314,-0.0592,-0.8088,-0.0034,-0.0193,-0.0026,-0.1098,-0.0387,-0.2040,-0.0314,-0.0592,-0.8088,-0.0034,-0.0194,-0.0026,-0.1098
21,0.370032,-0.0397,-0.2046,-0.0312,-0.0613,-0.8105,-0.0037,-0.0209,-0.0027,-0.1064,-0.0397,-0.2046,-0.0312,-0.0613,-0.8104,-0.0037,-0.0209,-0.0026,-0.1063
22,0.378553,-0.0400,-0.2046,-0.0308,-0.0639,-0.8105,-0.0013,-0.0221,-0.0012,-0.1063,-0.0401,-0.2045,-0.0308,-0.0639,-0.8105,-0.0013,-0.0221,-0.0011,-0.1063
23,0.384432,-0.0404,-0.2050,-0.0299,-0.0646,-0.8110,-0.0008,-0.0233,-0.0033,-0.1052,-0.0404,-0.2049,-0.0299,-0.0647,-0.8110,-0.0008,-0.0234,-0.0033,-0.1052
24,0.408493,-0.0406,-0.2067,-0.0280,-0.0653,-0.8112,0.0010,-0.0232,-0.0051,-0.1035,-0.0406,-0.2067,-0.0280,-0.0653,-0.8112,0.0009,-0.0232,-0.0051,-0.1036
25,0.424434,-0.0423,-0.2087,-0.0268,-0.0664,-0.8131,0.0023,-0.0234,-0.0063,-0.1012,-0.0423,-0.2087,-0.0268,-0.0663,-0.8132,0.0022,-0.0233,-0.0063,-0.1013
26,0.436502,-0.0431,-0.2114,-0.0255,-0.0664,-0.8136,0.0043,-0.0225,-0.0068,-0.0990,-0.0431,-0.2114,-0.0255,-0.0663,-0.8136,0.0043,-0.0224,-0.0067,-0.0990
27,0.451424,-0.0429,-0.2128,-0.0255,-0.0675,-0.8149,0.0062,-0.0233,-0.0074,-0.0985,-0.0429,-0.2128,-0.0255,-0.0675,-0.8149,0.0062,-0.0232,-0.0073,-0.0986
28,0.468177,-0.0428,-0.2128,-0.0263,-0.0683,-0.8162,0.0056,-0.0249,-0.0078,-0.0967,-0.0428,-0.2128,-0.0263,-0.0683,-0.8162,0.0056,-0.0249,-0.0078,-0.0968
29,0.497574,-0.0426,-0.2133,-0.0254,-0.0679,-0.8165,0.0053,-0.0253,-0.0065,-0.0966,-0.0426,-0.2133,-0.0254,-0.0679,-0.8165,0.0054,-0.0253,-0.0065,-0.0966
30,0.500981,-0.0420,-0.2128,-0.0258,-0.0694,-0.8149,0.0061,-0.0254,-0.0051,-0.0969,-0.0420,-0.2128,-0.0258,-0.0695,-0.8149,0.0061,-0.0254,-0.0050,-0.0969
31,0.527488,-0.0415,-0.2129,-0.0259,-0.0691,-0.8136,0.0054,-0.0267,-0.0062,-0.0966,-0.0415,-0.2129,-0.0259,-0.0690,-0.8136,0.0053,-0.0267,-0.0061,-0.0966
32,0.530406,-0.0417,-0.2132,-0.0259,-0.0692,-0.8139,0.0060,-0.0255,-0.0063,-0.0957,-0.0417,-0.2132,-0.0259,-0.0693,-0.8139,0.0059,-0.0255,-0.0063,-0.0957
33,0.557496,-0.0416,-0.2141,-0.0257,-0.0694,-0.8144,0.0056,-0.0239,-0.0061,-0.0960,-0.0416,-0.2140,-0.0257,-0.0694,-0.8144,0.0055,-0.0239,-0.0061,-0.0960
34,0.566543,-0.0428,-0.2142,-0.0258,-0.0704,-0.8147,0.0061,-0.0242,-0.0054,-0.0961,-0.0428,-0.2141,-0.0258,-0.0704,-0.8147,0.0061,-0.0241,-0.0054,-0.0961
35,0.586406,-0.0423,-0.2138,-0.0253,-0.0705,-0.8152,0.0070,-0.0248,-0.0065,-0.0948,-0.0423,-0.2137,-0.0253,-0.0706,-0.8152,0.0070,-0.0248,-0.0064,-0.0948
36,0.610179,-0.0418,-0.2153,-0.0256,-0.0698,-0.8161,0.0071,-0.0257,-0.0058,-0.0965,-0.0418,-0.2153,-0.0256,-0.0698,-0.8161,0.0070,-0.0256,-0.0057,-0.0964
37,0.618677,-0.0413,-0.2142,-0.0257,-0.0716,-0.8165,0.0077,-0.0243,-0.0054,-0.0970,-0.0413,-0.2142,-0.0257,-0.0716,-0.8165,0.0077,-0.0243,-0.0053,-0.0970
38,0.648531,-0.0403,-0.2131,-0.0255,-0.0717,-0.8166,0.0079,-0.0237,-0.0059,-0.0981,-0.0403,-0.2131,-0.0255,-0.0717,-0.8167,0.0079,-0.0237,-0.0059,-0.0981
39,0.655983,-0.0409,-0.2128,-0.0261,-0.0702,-0.8163,0.0072,-0.0238,-0.0068,-0.0989,-0.0409,-0.2128,-0.0261,-0.0702,-0.8163,0.0072,-0.0239,-0.0067,-0.0989
40,0.707556,-0.0398,-0.2125,-0.0266,-0.0689,-0.8159,0.0077,-0.0247,-0.0074,-0.0974,-0.0398,-0.2125,-0.0266,-0.0690,-0.8159,0.0076,-0.0248,-0.0074,-0.0975
41,0.736927,-0.0383,-0.2116,-0.0265,-0.0690,-0.8164,0.0075,-0.0255,-0.0074,-0.0971,-0.0383,-0.2116,-0.0265,-0.0690,-0.8165,0.0075,-0.0255,-0.0075,-0.0972
42,0.739463,-0.0381,-0.2117,-0.0254,-0.0678,-0.8173,0.0066,-0.0252,-0.0087,-0.0965,-0.0381,-0.2117,-0.0254,-0.0678,-0.8173,0.0066,-0.0251,-0.0087,-0.0965
43,0.742759,-0.0384,-0.2116,-0.0244,-0.0680,-0.8178,0.0071,-0.0255,-0.0083,-0.0958,-0.0384,-0.2116,-0.0244,-0.0680,-0.8178,0.0070,-0.0255,-0.0083,-0.0959
44,0.767433,-0.0379,-0.2125,-0.0229,-0.0681,-0.8189,0.0078,-0.0258,-0.0082,-0.0963,-0.0378,-0.2125,-0.0229,-0.0682,-0.8189,0.0078,-0.0257,-0.0082,-0.0963
45,0.770624,-0.0379,-0.2140,-0.0219,-0.0682,-0.8192,0.0089,-0.0254,-0.0088,-0.0956,-0.0379,-0.2140,-0.0219,-0.0682,-0.8192,0.0089,-0.0254,-0.0087,-0.0956
46,0.799500,-0.0386,-0.2154,-0.0218,-0.0669,-0.8202,0.0094,-0.0267,-0.0088,-0.0956,-0.0386,-0.2154,-0.0218,-0.0669,-0.8203,0.0093,-0.0266,-0.0088,-0.0956
47,0.803075,-0.0386,-0.2159,-0.0214,-0.0662,-0.8199,0.0094,-0.0274,-0.0086,-0.0962,-0.0386,-0.2159,-0.0214,-0.0662,-0.8199,0.0094,-0.0273,-0.0086,-0.0961
48,0.805630,-0.0385,-0.2161,-0.0219,-0.0666,-0.8216,0.0098,-0.0265,-0.0100,-0.0966,-0.0385,-0.2161,-0.0219,-0.0667,-0.8217,0.0098,-0.0265,-0.0100,-0.0965
49,0.826400,-0.0375,-0.2151,-0.0231,-0.0662,-0.8233,0.0096,-0.0273,-0.0103,-0.0965,-0.0374,-0.2151,-0.0231,-0.0662,-0.8233,0.0095,-0.0272,-0.0103,-0.0966
50,0.829438,-0.0376,-0.2135,-0.0229,-0.0659,-0.8229,0.0091,-0.0285,-0.0089,-0.0967,-0.0376,-0.2135,-0.0229,-0.0659,-0.8229,0.0092,-0.0285,-0.0089,-0.0966
51,0.858866,-0.0357,-0.2138,-0.0229,-0.0655,-0.8220,0.0094,-0.0282,-0.0099,-0.0953,-0.0357,-0.2138,-0.0229,-0.0655,-0.8220,0.0093,-0.0281,-0.0099,-0.0953
52,0.873693,-0.0354,-0.2117,-0.0231,-0.0639,-0.8199,0.0097,-0.0280,-0.0106,-0.0943,-0.0354,-0.2117,-0.0231,-0.0639,-0.8199,0.0097,-0.0281,-0.0106,-0.0943
53,0.892864,-0.0357,-0.2114,-0.0233,-0.0628,-0.8205,0.0104,-0.0282,-0.0106,-0.0946,-0.0356,-0.2114,-0.0233,-0.0627,-0.8205,0.0104,-0.0281,-0.0105,-0.0946
54,0.932056,-0.0360,-0.2122,-0.0226,-0.0619,-0.8211,0.0093,-0.0276,-0.0097,-0.0947,-0.0360,-0.2122,-0.0226,-0.0619,-0.8212,0.0093,-0.0275,-0.0098,-0.0947
55,0.941794,-0.0348,-0.2118,-0.0237,-0.0618,-0.8218,0.0102,-0.0267,-0.0100,-0.0944,-0.0348,-0.2117,-0.0237,-0.0617,-0.8218,0.0102,-0.0266,-0.0100,-0.0944
56,0.947928,-0.0360,-0.2105,-0.0232,-0.0615,-0.8224,0.0105,-0.0271,-0.0092,-0.0943,-0.0360,-0.2105,-0.0232,-0.0615,-0.8225,0.0106,-0.0271,-0.0092,-0.0942
57,0.962587,-0.0356,-0.2107,-0.0227,-0.0617,-0.8225,0.0108,-0.0278,-0.0089,-0.0949,-0.0356,-0.2107,-0.0227,-0.0617,-0.8226,0.0108,-0.0279,-0.0090,-0.0949
58,0.977636,-0.0352,-0.2105,-0.0214,-0.0625,-0.8221,0.0107,-0.0279,-0.0098,-0.0952,-0.0351,-0.2105,-0.0214,-0.0625,-0.8221,0.0107,-0.0279,-0.0098,-0.0952
59,0.980524,-0.0356,-0.2106,-0.0214,-0.0630,-0.8221,0.0106,-0.0278,-0.0089,-0.0945,-0.0356,-0.2105,-0.0214,-0.0630,-0.8221,0.0107,-0.0278,-0.0089,-0.0944
60,1.009696,-0.0367,-0.2100,-0.0219,-0.0626,-0.8212,0.0103,-0.0266,-0.0089,-0.0946,-0.0367,-0.2100,-0.0219,-0.0626,-0.8212,0.0103,-0.0266,-0.0089,-0.0947
61,1.021976,-0.0372,-0.2098,-0.0212,-0.0626,-0.8210,0.0105,-0.0272,-0.0081,-0.0955,-0.0372,-0.2098,-0.0212,-0.0626,-0.8211,0.0106,-0.0272,-0.0081,-0.0954
62,1.044538,-0.0377,-0.2108,-0.0209,-0.0622,-0.8206,0.0109,-0.0267,-0.0082,-0.0956,-0.0376,-0.2108,-0.0209,-0.0622,-0.8206,0.0109,-0.0267,-0.0082,-0.0956
63,1.052691,-0.0382,-0.2096,-0.0209,-0.0614,-0.8214,0.0113,-0.0260,-0.0090,-0.0959,-0.0382,-0.2096,-0.0209,-0.0614,-0.8215,0.0112,-0.0261,-0.0090,-0.0960
64,1.079865,-0.0380,-0.2098,-0.0221,-0.0609,-0.8212,0.0112,-0.0258,-0.0087,-0.0961,-0.0380,-0.2098,-0.0221,-0.0610,-0.8212,0.0112,-0.0259,-0.0086,-0.0961
65,1.097161,-0.0375,-0.2105,-0.0212,-0.0594,-0.8235,0.0125,-0.0271,-0.0077,-0.0968,-0.0374,-0.2105,-0.0212,-0.0593,-0.8235,0.0125,-0.0271,-0.0076,-0.0968
66,1.099946,-0.0372,-0.2099,-0.0206,-0.0573,-0.8240,0.0126,-0.0278,-0.0076,-0.0971,-0.0372,-0.2099,-0.0206,-0.0574,-0.8240,0.0126,-0.0278,-0.0075,-0.0971
67,1.131564,-0.0369,-0.2110,-0.0207,-0.0598,-0.8218,0.0122,-0.0273,-0.0066,-0.0971,-0.0368,-0.2110,-0.0207,-0.0598,-0.8219,0.0121,-0.0273,-0.0066,-0.0972
68,1.133966,-0.0383,-0.2104,-0.0210,-0.0620,-0.8204,0.0111,-0.0269,-0.0059,-0.0973,-0.0383,-0.2104,-0.0210,-0.0620,-0.8204,0.0111,-0.0269,-0.0059,-0.0973
69,1.158290,-0.0367,-0.2102,-0.0203,-0.0601,-0.8211,0.0124,-0.0276,-0.0046,-0.0978,-0.0367,-0.2101,-0.0203,-0.0601,-0.8211,0.0123,-0.0276,-0.0046,-0.0979
70,1.176868,-0.0373,-0.2094,-0.0210,-0.0594,-0.8205,0.0127,-0.0286,-0.0042,-0.0979,-0.0373,-0.2094,-0.0210,-0.0595,-0.8205,0.0127,-0.0287,-0.0041,-0.0978
71,1.185964,-0.0376,-0.2082,-0.0201,-0.0600,-0.8197,0.0124,-0.0282,-0.0015,-0.0984,-0.0376,-0.2082,-0.0201,-0.0601,-0.8197,0.0123,-0.0283,-0.0015,-0.0985
72,1.200975,-0.0370,-0.2078,-0.0206,-0.0598,-0.8198,0.0132,-0.0278,-0.0007,-0.0970,-0.0370,-0.2077,-0.0206,-0.0597,-0.8198,0.0132,-0.0278,-0.0007,-0.0970
73,1.219838,-0.0365,-0.2077,-0.0203,-0.0592,-0.8202,0.0126,-0.0266,0.0008,-0.0959,-0.0365,-0.2077,-0.0203,-0.0592,-0.8203,0.0126,-0.0266,0.0008,-0.0959
74,1.247270,-0.0356,-0.2073,-0.0201,-0.0590,-0.8212,0.0127,-0.0266,0.0016,-0.0958,-0.0356,-0.2073,-0.0201,-0.0590,-0.8213,0.0128,-0.0266,0.0016,-0.0958
75,1.256333,-0.0359,-0.2091,-0.0213,-0.0590,-0.8212,0.0127,-0.0265,0.0024,-0.0950,-0.0359,-0.2091,-0.0213,-0.0590,-0.8213,0.0126,-0.0265,0.0024,-0.0951
76,1.276931,-0.0366,-0.2092,-0.0202,-0.0593,-0.8215,0.0123,-0.0252,0.0032,-0.0942,-0.0366,-0.2092,-0.0202,-0.0593,-0.8215,0.0123,-0.0252,0.0032,-0.0943
77,1.280188,-0.0371,-0.2085,-0.0205,-0.0588,-0.8224,0.0117,-0.0240,0.0033,-0.0958,-0.0371,-0.2085,-0.0205,-0.0588,-0.8224,0.0116,-0.0240,0.0033,-0.0958
78,1.307239,-0.0369,-0.2085,-0.0198,-0.0587,-0.8221,0.0121,-0.0240,0.0027,-0.0951,-0.0368,-0.2085,-0.0198,-0.0586,-0.8221,0.0121,-0.0239,0.0027,-0.0950
79,1.323085,-0.0362,-0.2072,-0.0200,-0.0581,-0.8220,0.0128,-0.0232,0.0026,-0.0948,-0.0362,-0.2072,-0.0200,-0.0581,-0.8220,0.0129,-0.0232,0.0027,-0.0947
80,1.338157,-0.0363,-0.2069,-0.0185,-0.0576,-0.8227,0.0120,-0.0231,0.0013,-0.0949,-0.0363,-0.2069,-0.0185,-0.0576,-0.8227,0.0120,-0.0232,0.0013,-0.0949
81,1.353166,-0.0344,-0.2060,-0.0187,-0.0582,-0.8226,0.0120,-0.0238,0.0007,-0.0949,-0.0344,-0.2060,-0.0187,-0.0583,-0.8227,0.0121,-0.0239,0.0007,-0.0949
82,1.366543,-0.0357,-0.2056,-0.0187,-0.0581,-0.8223,0.0129,-0.0239,0.0013,-0.0956,-0.0357,-0.2056,-0.0187,-0.0581,-0.8224,0.0130,-0.0240,0.0013,-0.0955
83,1.399088,-0.0362,-0.2047,-0.0194,-0.0589,-0.8227,0.0140,-0.0234,0.0004,-0.0960,-0.0362,-0.2047,-0.0194,-0.0589,-0.8228,0.0141,-0.0234,0.0004,-0.0960
84,1.401978,-0.0364,-0.2045,-0.0187,-0.0584,-0.8221,0.0147,-0.0230,-0.0021,-0.0958,-0.0364,-0.2045,-0.0187,-0.0584,-0.8221,0.0147,-0.0230,-0.0021,-0.0958
85,1.443752,-0.0369,-0.2049,-0.0195,-0.0590,-0.8218,0.0148,-0.0244,-0.0029,-0.0955,-0.0368,-0.2049,-0.0195,-0.0590,-0.8218,0.0148,-0.0244,-0.0029,-0.0954
86,1.446482,-0.0369,-0.2053,-0.0197,-0.0595,-0.8213,0.0145,-0.0238,-0.0025,-0.0950,-0.0369,-0.2053,-0.0197,-0.0595,-0.8213,0.0145,-0.0238,-0.0025,-0.0951
87,1.458866,-0.0355,-0.2042,-0.0199,-0.0598,-0.8215,0.0157,-0.0245,-0.0022,-0.0940,-0.0355,-0.2042,-0.0199,-0.0597,-0.8215,0.0158,-0.0244,-0.0022,-0.0940
88,1.474042,-0.0369,-0.2039,-0.0207,-0.0595,-0.8223,0.0147,-0.0238,-0.0018,-0.0936,-0.0369,-0.2039,-0.0207,-0.0595,-0.8224,0.0148,-0.0238,-0.0018,-0.0936
89,1.487992,-0.0370,-0.2044,-0.0205,-0.0591,-0.8221,0.0142,-0.0223,-0.0013,-0.0938,-0.0370,-0.2044,-0.0205,-0.0591,-0.8221,0.0142,-0.0223,-0.0013,-0.0938
90,1.505924,-0.0369,-0.2037,-0.0207,-0.0600,-0.8213,0.0141,-0.0223,-0.0027,-0.0952,-0.0368,-0.2037,-0.0207,-0.0599,-0.8213,0.0141,-0.0223,-0.0027,-0.0953
91,1.518012,-0.0367,-0.2029,-0.0205,-0.0613,-0.8201,0.0146,-0.0227,-0.0042,-0.0953,-0.0366,-0.2029,-0.0205,-0.0613,-0.8201,0.0146,-0.0227,-0.0042,-0.0953
92,1.548100,-0.0361,-0.2028,-0.0204,-0.0610,-0.8186,0.0151,-0.0226,-0.0039,-0.0944,-0.0361,-0.2028,-0.0204,-0.0609,-0.8186,0.0151,-0.0225,-0.0038,-0.0944
93,1.552826,-0.0353,-0.2020,-0.0203,-0.0599,-0.8201,0.0157,-0.0229,-0.0031,-0.0943,-0.0353,-0.2019,-0.0203,-0.0599,-0.8201,0.0158,-0.0230,-0.0031,-0.0942
94,1.578927,-0.0349,-0.2016,-0.0189,-0.0600,-0.8217,0.0166,-0.0230,-0.0047,-0.0948,-0.0348,-0.2016,-0.0189,-0.0599,-0.8218,0.0166,-0.0229,-0.0047,-0.0948
95,1.606941,-0.0357,-0.2013,-0.0183,-0.0604,-0.8205,0.0160,-0.0235,-0.0054,-0.0953,-0.0356,-0.2013,-0.0183,-0.0604,-0.8205,0.0159,-0.0235,-0.0054,-0.0954
96,1.610178,-0.0355,-0.2003,-0.0190,-0.0618,-0.8221,0.0162,-0.0233,-0.0060,-0.0943,-0.0355,-0.2003,-0.0190,-0.0618,-0.8221,0.0162,-0.0233,-0.0059,-0.0943
97,1.622131,-0.0363,-0.2003,-0.0190,-0.0631,-0.8221,0.0161,-0.0237,-0.0074,-0.0935,-0.0363,-0.2002,-0.0190,-0.0630,-0.8220,0.0162,-0.0236,-0.0073,-0.0934
98,1.637154,-0.0365,-0.1994,-0.0185,-0.0629,-0.8224,0.0162,-0.0177,-0.0169,-0.0851,-0.0365,-0.1994,-0.0185,-0.0629,-0.8225,0.0163,-0.0177,-0.0170,-0.0851
99,1.656652,-0.0373,-0.1995,-0.0178,-0.0636,-0.8231,0.0154,-0.0244,-1.3021,-0.1101,-0.0372,-0.1995,-0.0178,-0.0635,-0.8232,0.0153,-0.0243,-1.3021,-0.1102
100,1.668162,-0.0391,-0.2006,-0.0173,-0.0624,-0.8232,0.0144,-0.0454,-2.7647,-0.1271,-0.0390,-0.2006,-0.0173,-0.0624,-0.8232,0.0144,-0.0454,-2.7647,-0.1271
101,1.699370,-0.0386,-0.2005,-0.0168,-0.0515,-0.9408,0.0364,-0.0499,-4.1336,-0.1247,-0.0385,-0.2005,-0.0168,-0.0515,-0.9408,0.0363,-0.0499,-4.1336,-0.1247
102,1.702457,-0.0393,-0.2001,-0.0153,-0.0465,-1.9603,0.0302,-0.0628,-5.5286,-0.1307,-0.0393,-0.2001,-0.0153,-0.0465,-1.9603,0.0302,-0.0628,-5.5286,-0.1306
103,1.726523,-0.0390,-0.2002,-0.0160,-0.0278,-3.5919,0.0338,-0.0874,-7.2375,-0.1496,-0.0390,-0.2002,-0.0160,-0.0278,-3.5919,0.0338,-0.0874,-7.2375,-0.1496
104,1.729066,-0.0386,-0.1992,-0.0162,0.0070,-6.5440,0.0361,-0.0958,-9.4895,-0.1633,-0.0386,-0.1992,-0.0162,0.0070,-6.5440,0.0360,-0.0958,-9.4896,-0.1633
105,1.810244,-0.0393,-0.1988,-0.0170,0.0306,-9.3028,0.0268,-0.1084,-11.1691,-0.1666,-0.0393,-0.1988,-0.0170,0.0306,-9.3028,0.0267,-0.1085,-11.1690,-0.1668
106,1.813444,-0.0385,-0.1995,-0.0159,0.0699,-12.0819,0.0315,-0.1317,-14.7749,-0.1858,-0.0384,-0.1995,-0.0159,0.0700,-12.0819,0.0315,-0.1317,-14.7749,-0.1858
107,1.839696,-0.0383,-0.1995,-0.0154,0.1001,-15.6053,0.0102,-0.1437,-18.5019,-0.1883,-0.0382,-0.1995,-0.0154,0.1001,-15.6053,0.0102,-0.1436,-18.5020,-0.1883
108,1.842804,-0.0368,-0.1996,-0.0161,0.1542,-19.9389,-0.0006,-0.1674,-22.0190,-0.2069,-0.0367,-0.1996,-0.0161,0.1542,-19.9389,-0.0006,-0.1674,-22.0190,-0.2068
109,1.845337,-0.0362,-0.2007,-0.0162,0.2050,-24.2345,-0.0027,-0.1794,-25.5512,-0.2175,-0.0362,-0.2007,-0.0162,0.2050,-24.2345,-0.0028,-0.1793,-25.5512,-0.2176
110,1.869205,-0.0348,-0.2018,-0.0164,0.2472,-27.2825,0.0517,-0.1980,-29.4213,-0.2226,-0.0348,-0.2018,-0.0164,0.2472,-27.2825,0.0516,-0.1980,-29.4212,-0.2227
111,1.872206,-0.0349,-0.2019,-0.0165,0.2814,-29.7991,0.0285,-0.2283,-33.2122,-0.2426,-0.0349,-0.2018,-0.0165,0.2813,-29.7990,0.0285,-0.2283,-33.2121,-0.2426
112,1.900377,-0.0347,-0.2028,-0.0159,0.3149,-32.5350,-0.0457,-0.2355,-35.7514,-0.2578,-0.0347,-0.2028,-0.0159,0.3149,-32.5351,-0.0457,-0.2355,-35.7514,-0.2577
113,1.903107,-0.0350,-0.2025,-0.0162,0.3506,-35.4244,-0.1143,-0.2387,-36.9928,-0.2732,-0.0350,-0.2025,-0.0162,0.3505,-35.4245,-0.1142,-0.2388,-36.9928,-0.2731
114,1.906032,-0.0352,-0.2021,-0.0162,0.3812,-36.9861,-0.1215,-0.2408,-38.4405,-0.2771,-0.0351,-0.2021,-0.0162,0.3812,-36.9861,-0.1216,-0.2408,-38.4405,-0.2771
115,1.934205,-0.0349,-0.2020,-0.0170,0.3994,-38.0112,-0.1374,-0.2519,-40.5167,-0.2752,-0.0349,-0.2020,-0.0170,0.3994,-38.0112,-0.1374,-0.2519,-40.5168,-0.2752
116,1.937726,-0.0354,-0.2022,-0.0180,0.4157,-39.0505,-0.1496,-0.2696,-42.8302,-0.2788,-0.0354,-0.2022,-0.0180,0.4156,-39.0505,-0.1496,-0.2696,-42.8303,-0.2788
117,1.952386,-0.0346,-0.2011,-0.0183,0.4432,-40.7965,-0.1489,-0.2795,-44.4973,-0.2782,-0.0345,-0.2011,-0.0183,0.4433,-40.7965,-0.1490,-0.2795,-44.4972,-0.2782
118,1.989172,-0.0339,-0.2003,-0.0185,0.4441,-43.8981,-0.0105,-0.2840,-45.4529,-0.2799,-0.0338,-0.2002,-0.0185,0.4443,-43.8981,-0.0106,-0.2839,-45.4530,-0.2800
119,1.998177,-0.0332,-0.2004,-0.0190,0.4070,-46.8085,0.1509,-0.2907,-46.5597,-0.2848,-0.0331,-0.2004,-0.0190,0.4070,-46.8084,0.1509,-0.2907,-46.5597,-0.2848
